data;id_compra;loja;vendedor;produto;cliente_nome;cliente_genero;forma_pagamento
2026-01-07 16:34:37.976382;722;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Tina Rouse;feminino;dinheiro
2026-01-07 17:20:40.642708;723;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;John Avitia;masculino;pix
2026-01-07 17:45:42.593508;724;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Consuelo Allred;feminino;boleto
2026-01-07 19:26:38.017280;725;Belo Horizonte;Carlos Silva;Tablet Apple Ipad;Jose Triplett;masculino;boleto
2026-01-07 20:24:39.808284;726;Porto Alegre;Roberto Ferreira;Notebook Dell Inspiron;Linda Cook;feminino;cartão de crédito
2026-01-07 20:34:43.737093;727;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;Brian Shook;masculino;boleto
2026-01-07 21:07:35.278535;728;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;German Parihar;masculino;pix
2026-01-08 13:36:43.558446;729;Florianópolis;Tiago Lima;Notebook Dell Inspiron;Delores Connelly;feminino;pix
2026-01-08 14:40:42.383665;730;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Linda Hancock;feminino;boleto
2026-01-08 15:21:41.073264;731;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Lisa Sharp;feminino;boleto
2026-01-08 16:15:42.094036;732;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Deborah Collingwood;feminino;dinheiro
2026-01-08 16:46:38.644121;733;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Maria Sanabria;feminino;boleto
2026-01-08 19:21:42.371990;734;Belo Horizonte;Carlos Silva;Smartwatch Garmin;Randa Tierney;feminino;pix
2026-01-08 20:32:45.862871;735;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Shannon Pugliese;feminino;pix
2026-01-08 21:05:38.076945;736;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Barbara Garcia;feminino;boleto
2026-01-08 21:45:41.399652;737;Porto Alegre;Mariana Gomes;Tablet Apple Ipad;Carlo Walters;masculino;cartão de crédito
2026-01-08 22:46:37.779713;738;Rio de Janeiro;Pedro Souza;Tablet Apple Ipad;Maricela Rodriguez;feminino;dinheiro
2026-01-09 13:55:41.049904;739;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Steve Fitzpatrick;masculino;dinheiro
2026-01-09 16:17:38.708839;740;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Andrew Grimes;masculino;dinheiro
2026-01-09 17:05:39.582896;741;Porto Alegre;Roberto Ferreira;Notebook Dell Inspiron;Nancy Gillispie;feminino;pix
2026-01-09 17:12:43.712856;742;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Jeffrey Froman;masculino;boleto
2026-01-09 18:52:44.217177;743;Belo Horizonte;Carlos Silva;Tablet Apple Ipad;Joyce Lopez;feminino;boleto
2026-01-09 19:27:43.370202;744;Florianópolis;Tiago Lima;Notebook Dell Inspiron;Kathleen Jones;feminino;boleto
2026-01-09 21:26:36.077460;745;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Michael Ramos;masculino;cartão de crédito
2026-01-10 13:59:39.943153;746;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;Randolph Roach;masculino;cartão de crédito
2026-01-10 14:24:39.577590;747;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;Allen Sylvester;masculino;dinheiro
2026-01-10 16:11:45.859435;748;Rio de Janeiro;Pedro Souza;Fone de Ouvido Sony;Anne Chang;feminino;boleto
2026-01-10 20:57:38.173204;749;Belo Horizonte;Carlos Silva;Smartwatch Garmin;Rita Dulin;feminino;boleto
2026-01-10 22:54:44.320136;750;São Paulo;Lucas Pereira;Tablet Apple Ipad;Billy Welch;masculino;pix
2026-01-11 12:48:43.361564;751;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Thomas Green;masculino;pix
2026-01-11 13:26:40.486799;752;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Samuel Hammond;masculino;cartão de crédito
2026-01-11 13:53:36.365616;753;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Brandi Kalhorn;feminino;dinheiro
2026-01-11 15:25:41.915244;754;Rio de Janeiro;Juliana Almeida;Tablet Apple Ipad;Emmett Hardy;masculino;dinheiro
2026-01-11 16:21:45.470211;755;São Paulo;Ana Oliveira;Tablet Apple Ipad;Juanita Fuente;feminino;cartão de crédito
2026-01-11 17:14:41.268907;756;Porto Alegre;Mariana Gomes;Tablet Apple Ipad;William Davis;masculino;boleto
2026-01-11 18:58:39.145713;757;São Paulo;Lucas Pereira;Smartwatch Garmin;Beau Filippini;masculino;dinheiro
2026-01-11 20:31:37.612053;758;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Veronica Rogers;feminino;cartão de crédito
2026-01-12 15:44:45.579082;759;Porto Alegre;Roberto Ferreira;Notebook Dell Inspiron;Pierre Mccloud;masculino;pix
2026-01-12 17:20:38.117136;760;São Paulo;Ana Oliveira;Tablet Apple Ipad;Lisa Alcala;feminino;pix
2026-01-12 18:13:38.081278;761;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Dennis Tamayo;masculino;cartão de crédito
2026-01-12 18:22:41.419668;762;Florianópolis;Gabriela Santos;Tablet Apple Ipad;Betty Nielsen;feminino;pix
2026-01-12 20:12:41.420575;763;Belo Horizonte;Carlos Silva;Tablet Apple Ipad;Victoria Everett;feminino;boleto
2026-01-12 22:30:35.509884;764;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Joyce Newstead;feminino;boleto
2026-01-12 22:32:41.267126;765;Belo Horizonte;Carlos Silva;Smartwatch Garmin;Elmer Myles;masculino;boleto
2026-01-12 22:34:44.785140;766;Florianópolis;Tiago Lima;Smartwatch Garmin;Michelle Powell;feminino;boleto
2026-01-13 18:11:42.583274;767;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Jackie Riley;feminino;pix
2026-01-13 19:02:39.261296;768;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Byron Sheffield;masculino;pix
2026-01-13 19:06:45.208151;769;Belo Horizonte;Carlos Silva;Smartwatch Garmin;George Bearden;masculino;dinheiro
2026-01-14 18:26:42.139767;770;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Lisa Musetti;feminino;pix
2026-01-14 21:12:39.436916;771;Porto Alegre;Roberto Ferreira;Smartwatch Garmin;Carl Mccracken;masculino;pix
2026-01-14 22:00:45.634462;772;Rio de Janeiro;Juliana Almeida;Tablet Apple Ipad;Christopher Villa;masculino;dinheiro
2026-01-15 13:54:40.521389;773;Belo Horizonte;Fernanda Costa;Tablet Apple Ipad;Hector Lawson;masculino;boleto
2026-01-15 14:04:39.567879;774;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Michael Echols;masculino;boleto
2026-01-15 17:38:40.694601;775;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;Theresa Loudermilk;feminino;boleto
2026-01-15 19:41:39.011798;776;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Thelma Borg;feminino;boleto
2026-01-15 21:35:36.828479;777;Florianópolis;Tiago Lima;Notebook Dell Inspiron;Kyle Trias;masculino;pix
2026-01-15 22:30:37.752306;778;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Linda Wilson;feminino;cartão de crédito
2026-01-15 22:53:40.356061;779;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;Stanley Martinez;masculino;dinheiro
2026-01-15 22:54:40.497186;780;Florianópolis;Gabriela Santos;Smartwatch Garmin;Ola Creach;feminino;cartão de crédito
2026-01-16 14:37:42.598055;781;São Paulo;Lucas Pereira;Smartwatch Garmin;Thelma Abelman;feminino;pix
2026-01-16 15:03:40.622429;782;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Tina Edwards;feminino;dinheiro
2026-01-16 15:26:39.095729;783;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Rodney Bernier;masculino;pix
2026-01-16 17:11:36.715380;784;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Joan Ornelas;feminino;cartão de crédito
2026-01-16 18:35:40.894314;785;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Kevin Vieyra;masculino;cartão de crédito
2026-01-16 20:37:39.478565;786;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;Bernadette Eagle;feminino;cartão de crédito
2026-01-16 23:14:37.585560;787;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;Teresa Bills;feminino;boleto
2026-01-17 12:32:38.347427;788;Florianópolis;Gabriela Santos;Smartwatch Garmin;Kerry Whitlock;masculino;pix
2026-01-18 15:53:42.596781;789;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Edna Torres;feminino;dinheiro
2026-01-18 16:38:43.729776;790;São Paulo;Ana Oliveira;Smartwatch Garmin;John Booth;masculino;cartão de crédito
2026-01-18 18:26:43.626557;791;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;Kristyn Mooney;feminino;pix
2026-01-18 19:47:42.058339;792;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;Ana Ingram;feminino;cartão de crédito
2026-01-18 20:29:39.068346;793;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Betty Fortuna;feminino;boleto
2026-01-18 22:10:36.593964;794;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Morgan Napier;masculino;pix
2026-01-18 22:45:44.805946;795;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Leona Norman;feminino;pix
2026-01-19 12:45:38.503281;796;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Martha Hunter;feminino;cartão de crédito
2026-01-19 14:23:43.722941;797;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Violet Suggs;feminino;boleto
2026-01-19 18:11:37.392362;798;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;Joseph Quiroz;masculino;dinheiro
2026-01-19 20:59:37.354543;799;Florianópolis;Tiago Lima;Smartwatch Garmin;David Hutchins;masculino;boleto
2026-01-19 21:07:37.780823;800;São Paulo;Ana Oliveira;Smartwatch Garmin;Patricia Duron;feminino;dinheiro
2026-01-19 21:25:41.263028;801;Florianópolis;Tiago Lima;Fone de Ouvido Sony;Clarissa Sullivan;feminino;dinheiro
2026-01-19 22:00:35.884599;802;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Mary Eckart;feminino;boleto
2026-01-20 13:57:37.116406;803;Florianópolis;Gabriela Santos;Smartwatch Garmin;Howard Woodruff;masculino;pix
2026-01-20 14:30:36.699997;804;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;Harold Brucker;masculino;boleto
2026-01-20 17:29:41.809360;805;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Geraldine Champion;feminino;dinheiro
2026-01-21 12:49:44.231363;806;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Gabriela Rice;feminino;dinheiro
2026-01-21 14:08:44.283457;807;Florianópolis;Tiago Lima;Fone de Ouvido Sony;Katherine Illiano;feminino;dinheiro
2026-01-21 16:07:39.528691;808;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Whitney Gourley;feminino;pix
2026-01-21 20:03:40.071191;809;Florianópolis;Tiago Lima;Tablet Apple Ipad;Brian Ferguson;masculino;cartão de crédito
2026-01-21 20:15:43.632983;810;Florianópolis;Tiago Lima;Tablet Apple Ipad;Charles Wetzel;masculino;pix
2026-01-21 22:17:41.119562;811;Florianópolis;Gabriela Santos;Smartwatch Garmin;Hubert Mezick;masculino;dinheiro
2026-01-22 13:21:36.563422;812;Porto Alegre;Roberto Ferreira;Smartwatch Garmin;Kathryn Fuller;feminino;cartão de crédito
2026-01-22 14:54:44.616904;813;Florianópolis;Tiago Lima;Tablet Apple Ipad;Gary Benoit;masculino;dinheiro
2026-01-22 16:47:38.503539;814;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Shanell Durkin;feminino;pix
2026-01-22 17:15:44.813065;815;Belo Horizonte;Carlos Silva;Tablet Apple Ipad;Ruth Schmidgall;feminino;pix
2026-01-22 21:00:36.482760;816;Porto Alegre;Roberto Ferreira;Smartwatch Garmin;Sara Fields;feminino;dinheiro
2026-01-23 15:17:39.994401;817;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Joshua Comfort;masculino;dinheiro
2026-01-23 15:51:37.570662;818;São Paulo;Ana Oliveira;Smartwatch Garmin;Martha Beck;feminino;dinheiro
2026-01-23 16:55:36.440638;819;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Paulina Miles;feminino;cartão de crédito
2026-01-23 17:19:35.275339;820;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;David Song;masculino;pix
2026-01-23 19:39:43.999714;821;Florianópolis;Tiago Lima;Tablet Apple Ipad;Bradford Kahaleua;masculino;cartão de crédito
2026-01-24 13:07:45.941332;822;Florianópolis;Gabriela Santos;Smartwatch Garmin;Howard Singleton;masculino;cartão de crédito
2026-01-24 14:28:37.507190;823;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;Melissa Ponce;feminino;boleto
2026-01-24 14:57:37.429994;824;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;Esperanza Mackinder;feminino;dinheiro
2026-01-24 18:11:37.310840;825;Belo Horizonte;Fernanda Costa;Tablet Apple Ipad;Wendy Grady;feminino;boleto
2026-01-24 18:32:41.305136;826;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Jill Pugh;feminino;pix
2026-01-24 22:17:40.477302;827;São Paulo;Ana Oliveira;Tablet Apple Ipad;John Slagle;masculino;cartão de crédito
2026-01-25 16:42:36.414514;828;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Dorothy Laplant;feminino;dinheiro
2026-01-25 18:17:42.044911;829;Rio de Janeiro;Juliana Almeida;Tablet Apple Ipad;Johnnie Smith;masculino;pix
2026-01-25 21:55:44.181521;830;Belo Horizonte;Carlos Silva;Tablet Apple Ipad;Martin Keith;masculino;boleto
2026-01-26 13:34:43.707161;831;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;Claudia Stewart;feminino;dinheiro
2026-01-26 14:18:41.651740;832;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Robert David;masculino;boleto
2026-01-27 12:32:39.869643;833;Belo Horizonte;Fernanda Costa;Tablet Apple Ipad;Pamela Grubb;feminino;dinheiro
2026-01-27 12:56:35.390475;834;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Michael Olivo;masculino;dinheiro
2026-01-27 15:36:35.551360;835;São Paulo;Lucas Pereira;Smartwatch Garmin;Leon Green;masculino;pix
2026-01-27 16:36:37.095056;836;São Paulo;Ana Oliveira;Tablet Apple Ipad;Dolores Thompson;feminino;dinheiro
2026-01-27 20:03:36.566123;837;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Doris Baccus;feminino;dinheiro
2026-01-27 23:11:45.302381;838;Florianópolis;Gabriela Santos;Tablet Apple Ipad;James Muse;masculino;dinheiro
2026-01-28 15:27:42.791706;839;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Mike Phernetton;masculino;cartão de crédito
2026-01-28 16:29:36.999397;840;Florianópolis;Tiago Lima;Fone de Ouvido Sony;Hilda Vinz;feminino;cartão de crédito
2026-01-28 16:38:40.758452;841;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Paul Norton;masculino;dinheiro
2026-01-28 16:51:38.578012;842;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;Sally Lundin;feminino;boleto
2026-01-28 19:06:37.847655;843;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;Allyson Waston;feminino;dinheiro
2026-01-28 19:36:38.719825;844;Belo Horizonte;Carlos Silva;Smartwatch Garmin;Kevin Timchula;masculino;cartão de crédito
2026-01-28 20:53:36.076392;845;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Scott Shelton;masculino;boleto
2026-01-28 21:55:35.384666;846;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Mary Baur;feminino;boleto
2026-01-29 16:30:40.522421;847;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Mark Cancel;masculino;dinheiro
2026-01-30 13:14:40.889848;848;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Virgina Gonzalez;feminino;boleto
2026-01-30 13:44:42.084138;849;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Cathryn Oliver;feminino;cartão de crédito
2026-01-30 14:19:38.171749;850;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Nicholas Huff;masculino;cartão de crédito
2026-01-30 15:00:41.087291;851;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Rodolfo Taylor;masculino;cartão de crédito
2026-01-30 15:27:45.944502;852;Porto Alegre;Roberto Ferreira;Notebook Dell Inspiron;Jesus Hatch;masculino;boleto
2026-01-30 18:27:40.785693;853;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Terry Hanson;masculino;dinheiro
2026-01-30 19:09:38.944894;854;São Paulo;Ana Oliveira;Smartwatch Garmin;Desmond Jackson;masculino;boleto
2026-01-30 19:31:35.324389;855;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Louise Mcallister;feminino;pix
2026-01-31 14:30:46.000322;856;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Peter Fuentes;masculino;pix
2026-01-31 15:32:36.721488;857;Florianópolis;Tiago Lima;Fone de Ouvido Sony;Jennifer Shultz;feminino;pix
2026-01-31 15:37:36.185297;858;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;Ronald Nissen;masculino;pix
2026-01-31 20:25:38.041816;859;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;Leland Kallin;masculino;pix
2026-01-31 20:27:37.981667;860;Rio de Janeiro;Pedro Souza;Fone de Ouvido Sony;Elizabeth Schaeffer;feminino;cartão de crédito
2026-01-31 20:52:36.908043;861;São Paulo;Ana Oliveira;Tablet Apple Ipad;James Langston;masculino;boleto
2026-02-01 13:41:38.700558;862;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Amanda Hallmark;feminino;cartão de crédito
2026-02-01 14:37:38.765034;863;Florianópolis;Tiago Lima;Fone de Ouvido Sony;Miguel Williams;masculino;boleto
2026-02-01 15:01:42.597226;864;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;Catherine Johnson;feminino;cartão de crédito
2026-02-01 17:03:43.494980;865;Rio de Janeiro;Pedro Souza;Fone de Ouvido Sony;Judith Blunt;feminino;cartão de crédito
2026-02-01 20:01:36.032660;866;Florianópolis;Gabriela Santos;Smartwatch Garmin;Carl Skeens;masculino;boleto
2026-02-01 22:34:39.527972;867;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Jessie Rodriguez;masculino;pix
2026-02-02 12:37:40.259383;868;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Sheryll Simms;feminino;pix
2026-02-02 15:04:39.932806;869;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Lamar Warren;masculino;dinheiro
2026-02-02 15:09:43.731922;870;Belo Horizonte;Fernanda Costa;Tablet Apple Ipad;Jonathan Tesch;masculino;dinheiro
2026-02-02 15:23:44.500570;871;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Angela Xia;feminino;pix
2026-02-02 15:49:45.318607;872;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Cora Wilson;feminino;dinheiro
2026-02-02 17:26:35.381175;873;Rio de Janeiro;Pedro Souza;Tablet Apple Ipad;Scott Osborn;masculino;dinheiro
2026-02-02 18:35:36.317761;874;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Christopher Lockhart;masculino;pix
2026-02-02 21:29:43.070649;875;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;William Prevatte;masculino;pix
2026-02-02 21:30:41.262533;876;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;James Fisher;masculino;cartão de crédito
2026-02-03 12:37:40.786201;877;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Kay Demers;feminino;boleto
2026-02-03 15:28:38.509247;878;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Simon Rodriquez;masculino;dinheiro
2026-02-03 15:50:40.804612;879;Rio de Janeiro;Juliana Almeida;Tablet Apple Ipad;James Cash;masculino;dinheiro
2026-02-03 16:47:36.627324;880;São Paulo;Lucas Pereira;Tablet Apple Ipad;Pat Smith;feminino;cartão de crédito
2026-02-03 16:56:40.890684;881;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;William Addison;masculino;dinheiro
2026-02-03 17:47:43.903822;882;São Paulo;Ana Oliveira;Tablet Apple Ipad;Robert Buchanan;masculino;cartão de crédito
2026-02-03 17:48:41.426818;883;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Margaret Chen;feminino;dinheiro
2026-02-03 23:03:38.508491;884;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Rosalie Jenkins;feminino;boleto
2026-02-04 12:45:44.689764;885;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;Frank White;masculino;dinheiro
2026-02-04 17:46:35.805437;886;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Leona King;feminino;pix
2026-02-05 12:57:37.397371;887;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Katie Brown;feminino;pix
2026-02-05 14:23:41.421264;888;Belo Horizonte;Carlos Silva;Tablet Apple Ipad;Michael Alberts;masculino;cartão de crédito
2026-02-05 14:27:36.180968;889;Belo Horizonte;Carlos Silva;Tablet Apple Ipad;Yvette Bailey;feminino;boleto
2026-02-05 14:56:39.768542;890;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;John Henry;masculino;cartão de crédito
2026-02-05 15:55:43.799066;891;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Anthony David;masculino;pix
2026-02-05 17:29:36.528904;892;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Jaime Hutcherson;feminino;cartão de crédito
2026-02-05 20:26:42.384408;893;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Jermaine Bowles;masculino;cartão de crédito
2026-02-05 22:15:45.635591;894;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Jeremiah Shepherd;masculino;dinheiro
2026-02-06 14:23:41.551397;895;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Scott Smolder;masculino;pix
2026-02-06 14:25:36.620149;896;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Ruby Stelzer;feminino;pix
2026-02-06 15:42:45.269874;897;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Russ Santistevan;masculino;dinheiro
2026-02-06 17:16:43.300877;898;São Paulo;Lucas Pereira;Tablet Apple Ipad;Jennifer George;feminino;cartão de crédito
2026-02-06 18:51:46.083607;899;São Paulo;Ana Oliveira;Tablet Apple Ipad;Joseph Gonzales;masculino;boleto
2026-02-06 21:08:43.950162;900;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Kirk Skaggs;masculino;dinheiro
2026-02-06 22:06:37.537025;901;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Dustin Rushing;masculino;cartão de crédito
2026-02-06 22:07:40.036534;902;Rio de Janeiro;Pedro Souza;Fone de Ouvido Sony;Glen Chambers;masculino;cartão de crédito
2026-02-07 15:27:45.991208;903;Belo Horizonte;Carlos Silva;Tablet Apple Ipad;Gale Cape;feminino;cartão de crédito
2026-02-07 16:37:45.724920;904;São Paulo;Ana Oliveira;Smartwatch Garmin;Phillip Crumedy;masculino;dinheiro
2026-02-08 13:10:41.394684;905;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Marie Gammon;feminino;cartão de crédito
